incident_0,incident_1,incident_2,incident_3,incident_4,incident_5,incident_6,incident_7,incident_8,incident_9,incident_10,incident_11,incident_12,incident_13,incident_14,incident_15,incident_16,incident_17,incident_18,incident_19,incident_20,incident_21,incident_22,incident_23,incident_24,incident_25,incident_26,incident_27,incident_28,incident_29,incident_30,incident_31,incident_32,incident_33,incident_34,incident_35,incident_36,incident_37,incident_38,incident_39,incident_40,incident_41,incident_42,incident_43,incident_44,incident_45,incident_46,incident_47,incident_48,incident_49,incident_50,incident_51,incident_52,incident_53,incident_54,incident_55,incident_56,incident_57,incident_58,incident_59,incident_60,incident_61,incident_62,incident_63,incident_64,incident_65,incident_66,incident_67,incident_68,incident_69,incident_70,incident_71,incident_72,incident_73,incident_74,incident_75,incident_76,incident_77,incident_78,incident_79,incident_80,incident_81,incident_82,incident_83,incident_84,incident_85,incident_86,incident_87,incident_88,incident_89,incident_90,incident_91,incident_92,incident_93,incident_94,incident_95,incident_96,incident_97,incident_98,incident_99,incident_100,incident_101,incident_102,incident_103,incident_104,incident_105,incident_106,incident_107,incident_108,incident_109,incident_110,incident_111,incident_112,incident_113,incident_114,incident_115,incident_116,incident_117,incident_118,incident_119,incident_120,incident_121,incident_122,incident_123,incident_124,incident_125,incident_126,incident_127,incident_128,incident_129,incident_130,incident_131,incident_132,incident_133,incident_134,incident_135,incident_136,incident_137,incident_138,incident_139,incident_140,incident_141,incident_142,incident_143,incident_144,incident_145,incident_146,incident_147,incident_148,incident_149,incident_150,incident_151,incident_152,incident_153
18593.331045153256,17736.270750790554,15490.365639852587,17203.561152574654,18670.357315419697,21497.16642918911,17248.173502597423,16336.06148365059,16531.096300092722,13186.527330132862,14174.158542673493,14619.981757811827,19071.237617565406,20390.633167982527,19740.875940748814,16167.315474734185,13008.358703748769,9835.525430031103,11473.514245877093,11956.79340865981,14740.080402441366,24550.88374104413,20764.083131289703,18099.19305771056,15065.768028208076,14817.552701335546,7899.524696047008,5565.614155541121,7578.37789784838,9587.959934669681,12146.56254583767,15144.952137742204,12598.100129134344,7789.172002763961,7380.619863333152,3142.702509348238,7609.4893208637,21389.403265785462,14930.720870596982,11259.59157024445,8721.782775590504,3145.6648367789876,3832.3069663272345,6965.432372903251,10400.178043840457,11631.268105785419,8245.015179184826,6531.224633960565,5417.128526162929,7678.327235083559,11668.02830218602,33696.93742927851,10199.906689362488,9973.870992645676,9395.690064818493,11889.126439753165,12568.27025036714,15165.99521767962,18479.969310691085,12609.54206174573,13597.543190998837,15523.936039049117,16057.896521132181,18044.893467904094,20793.62055341121,22563.73591308826,26448.183184701276,30581.61304109048,18163.0912342843,15503.322260437462,16878.617635494073,19830.44049398758,20772.864613406502,21906.993094181864,22834.307756881833,24370.72620881543,30165.724717150035,30527.425311215524,34001.82512500516,23626.05482483497,20625.090599418552,18660.980729924024,19855.75084162728,20485.86647269361,23070.56210164491,24542.719279671684,26156.873342803978,27641.74548782816,29208.569721330383,30717.20187923843,33783.35031227826,25182.98163027078,24536.51245194251,22281.671645395723,22936.099581790517,24343.71841831154,26170.509914111237,28340.33432815667,29846.176672271296,31389.07099220274,33629.525048367956,33672.27554451028,27589.167002849423,25555.81076464343,27064.478435836212,29389.558516362584,27713.47324682151,31182.232767461246,34579.835857386126,35565.08493033484,36776.87416468208,36371.75127356627,29721.951413174036,29788.258639594656,32100.884795818358,31624.37371211706,34008.72188094616,37340.31691611076,37719.476216030496,40082.92757438658,41235.92050129703,34708.324353439384,35542.198697086125,35547.135265176745,35428.151864264124,38899.84679817843,46616.08591569288,45889.50971409424,33967.547445307915,36699.51607679841,39977.503185898495,37729.14586236866,40789.693630145644,46720.51525321719,49441.05705815743,38800.00299759765,40685.71312838487,48280.02815366958,52933.1958159472,40316.16356559687,40666.89789854085,44407.150631954464,43139.06970402178,46871.19497376151,49472.9417948095,48971.45156263501,53244.078143921615,49021.42043547342,52674.38856042174,51660.46098302895,53775.60339766086,54715.57142091112,54964.07444618578,56351.87356578367
25713.82160634213,23015.394672376886,20769.48956143892,19107.08986242303,18097.405436367157,20140.036401007146,24368.6640637863,23456.552044839464,21810.220221679057,18465.651251719195,16668.33654286886,13262.851729629865,16777.91595584963,27511.1237291714,26453.44732354386,23287.80603592306,20128.849264937642,15114.649351617436,14603.459312943478,10599.663380477848,10308.358074199334,31671.374302233005,27884.573692478578,25219.683618899435,22186.258589396948,21666.03407011855,15020.015257235882,12686.104716729995,9835.941884622323,8389.67388220097,7714.840217595637,21829.313938456286,19282.461929848425,14473.533803478042,14501.110424522027,8286.621443917986,3992.22983255862,14310.104853884282,20217.18283798689,16546.05353763436,14162.972669390077,8451.961262169678,6437.7156898136645,3724.6078297251397,5022.848222093777,16820.00314004219,13372.977167532476,11659.186622308214,8348.03768883604,6709.141587655133,7496.062972108949,19055.047004085973,15327.868677710137,14134.731010865942,11594.748663408252,10919.94079232474,10380.206256947733,11892.020497780297,14206.696444149582,15471.351359188475,13840.457508738938,13951.645318888312,13918.250511450055,15479.631348757935,17164.14924809187,19347.504656544163,23231.951928157174,27365.38178454638,21024.900531727046,18365.131557880206,17599.451540689806,18861.254846559154,18597.07812606584,19478.672178490546,20236.753889120373,21773.17234105397,26599.992562390755,27311.194054671425,30785.59386846106,26487.864122277715,23003.047647158885,21038.937777664356,19262.4912809015,19516.680825265183,20642.241185953593,23202.489197402512,23559.319475042517,25044.1916200667,26611.015853568922,28119.64801147697,30153.87900695892,28044.790927713522,26914.469499682844,24659.628693136052,21966.91393436209,23374.53277088311,24919.539847170996,26127.7158462386,28050.56966984608,28791.51712444128,31031.971180606495,31074.721676748817,29967.124050589755,27199.327447374217,28706.79408591072,28420.37286893416,26744.287599393087,28753.911851769928,32367.21737546805,33351.249882477656,34179.32029692062,33774.19740580481,31364.26706324854,29463.93205246781,31131.699148389933,30655.18806468863,32459.137792364196,35127.698434192695,35505.641168173315,37869.09252652939,38638.36663353557,34963.23958751394,34573.0130496577,34577.949617748316,34458.9662168357,37930.66115075,44402.25086783569,43675.67466623706,34225.75124148734,35730.330429369984,39008.31753847007,36759.960214940234,39820.507982717216,44506.680205360004,47227.22201030025,39170.103385172966,39716.52748095644,47310.84250624115,51100.96530618673,41737.50387187938,40956.822077306235,43437.964984526036,44560.41001030429,47161.119152526895,48503.75614738108,48002.26591520659,52274.89249649319,50442.76074175592,51705.202912993314,50691.27533560053,52806.41775023243,53746.385773482696,53994.888798757354,55382.68791835525
24286.752171117507,27103.985540573995,29827.14797622227,31734.175634706993,33200.97179755204,36512.19462580145,21069.699195835514,23900.35688586749,25986.642074885985,27717.141812265203,28705.799533488396,30596.3972881751,35047.65314792868,19744.8766361919,21565.3205327798,18431.81310614425,21543.91815596089,24367.166420846006,26005.155236692,27933.20893902308,30716.49593280464,22252.072697412867,18465.27208765844,15800.382014079296,12766.956984576811,15065.84627801867,16677.600027822835,20283.050660580127,23554.79342821165,25564.375465032954,28122.97807620094,9542.912154430878,12179.8211783618,15929.21575936666,21230.545763940263,19337.666775432226,22231.208273911205,36011.12221883296,5932.112362818069,7688.007690017366,12073.800492781334,15262.797228784311,18551.37610600092,21048.73628890878,25021.89699688796,7677.061292731171,10868.278000724258,16454.571265490642,18185.88407764467,20830.155512387944,24750.206124912977,65745.44739976306,16023.041485658587,14775.911190690907,18643.103699037812,22569.82001656347,23714.52398989534,27388.710792489495,30702.684885500963,18361.437701870993,20114.579818251124,23145.901588801145,25537.296801426437,28883.393050817496,31936.455322934464,34295.202472549674,38179.649744162685,42313.079600551886,24131.735586971758,21471.966613124918,23743.063292664898,27259.25423319159,28759.89714321518,30542.508016333708,32820.289428083364,35408.9940676507,41203.99257598531,42258.89187067693,45733.29168446657,29377.95046496023,26643.490517928818,25103.45586053423,26298.225972237487,27754.39995154507,30805.407557449962,31971.533018875696,36051.87793968173,38128.36490749585,40246.83758016565,41755.469738073705,44926.185081801515,30934.877270396042,30554.912370452777,28724.14677600593,30187.365882506132,31612.251897162998,33439.043392962696,35769.14806736068,37274.99041147531,39576.1310833736,44275.37062608202,44710.54340334555,33607.566921359685,31998.285895253637,33506.95356644642,36658.09199521405,34982.006725672974,38855.11082688217,42008.649596590134,42993.89866953885,44924.80208759402,47048.157603905136,36164.42654378424,36230.73377020486,39369.41827466982,38892.907190968515,41277.25535979762,44769.13065531477,45148.28995523451,47511.74131359059,48817.2694996643,41150.79948404959,42810.732175937585,42815.668744028204,42696.68534311559,46168.380277029886,54044.899654896886,53318.323453298246,40410.02257591813,43968.04955564987,47246.036664749954,44997.67934122012,48058.227108997104,54149.3289924212,56869.870797361444,45242.47812820786,47954.24660723633,55548.561632521036,60201.72929479866,46758.63869620708,47109.37302915106,51675.68411080592,49581.54483463199,53313.67010437172,56741.47527366096,56239.98504148647,60512.611622773074,55463.89556608362,59942.9220392732,58928.99446188041,61044.13687651232,61984.10489976258,62232.60792503724,63620.40704463513
22926.953391147956,25744.18676060444,24299.325846474345,26012.521359196413,27479.317522041456,30128.39142603168,20064.077022111054,20669.683829645288,23288.702009410565,21995.487536754623,22983.118749295252,23251.206754654402,27702.46261440798,21795.03255533169,20559.20055263622,17426.19093241979,19329.836422136574,18644.485636652862,20282.474452498853,20588.018405502386,23371.30539928394,26473.7324834496,22686.93187369517,20022.04180011603,16988.616770613546,15772.300809758524,12932.224279015649,13695.64063483678,16209.602894690954,18219.184931512256,20777.787542680246,13764.571940467611,11217.719931859749,8584.025225845964,13885.355230419565,11992.47624191153,14886.017740390509,28343.084290822495,10288.416412335926,6617.287111983394,5209.110461892461,7917.606695263615,11206.185572480224,13703.545755388088,17676.706463367267,5022.290962931754,3523.0874672035625,9109.380731969944,10840.693544123977,12898.340680841879,16569.087425887632,48629.87138102618,7716.102375839051,6440.383912623215,10461.985000012468,14388.701317538125,15533.405290869996,19207.59209346415,22521.56618647562,10026.299768230145,11786.094521713982,14817.416292264003,17208.811504889294,20554.907754280353,23755.33662390912,26114.083773524326,29998.53104513734,34131.960901526545,15796.59765333091,13136.82867948407,15407.925359024051,18930.768936654447,20431.41184667804,22214.022719796565,24491.804131546225,27227.87536862536,33022.87387695996,34077.77317165159,37552.172985441226,21042.812531319385,18308.35258428797,16768.317926893385,17963.08803859664,19419.26201790422,22476.92226091282,23643.047722338553,27723.392643144594,29799.879610958713,32065.71888114031,33574.35103904836,36745.06638277617,22599.739336755192,22219.77443681193,20389.00884236508,21852.227948865286,23277.11396352215,25103.90545932185,27440.662770823536,28946.505114938165,31247.645786836452,35946.88532954487,36529.424704320205,25272.42898771884,23663.14796161279,25171.815632805574,28322.954061573197,26646.868792032124,30519.97289324132,33680.16430005299,34665.413373001706,36596.31679105687,38719.672307368,27829.288610143398,27895.595836564018,31034.28034102897,30557.769257327673,32942.11742615677,36440.64535877763,36819.804658697365,39183.25601705344,40488.78420312715,32815.661550408746,34475.594242296735,34480.53081038736,34361.54740947474,37833.242343389036,45716.41435835974,44989.83815676111,32074.884642277277,35632.91162200902,38910.89873110911,36662.54140757927,39723.089175356254,45820.843695884054,48541.3855008243,36907.34019456701,39619.10867359548,47213.423698880186,51866.59136115781,38423.50076256623,38774.23509551021,43340.54617716507,41246.40690099114,44978.53217073087,48406.337340020116,47904.84710784563,52177.473689132225,47128.75763244278,51607.78410563235,50593.856528239565,52708.99894287147,53648.966966121734,53897.46999139639,55285.26911099429
25310.157518323234,25309.663819372567,23063.7587084346,24776.954221156666,26194.729620468086,28237.36058510808,23964.9999757674,23052.887956820567,24104.489368674735,20759.920398714876,21747.551611255505,21360.175913730796,25811.431773484375,26312.715183496643,25077.39669134879,21944.38707113236,19725.185176918745,17408.918498613115,19046.90731445911,18696.98756457878,20966.245925158797,31267.71021421411,27480.90960445968,24816.019530880534,21782.59450137805,20289.983437923478,14616.351169216983,13251.379601386881,14853.558777572665,16486.9980663019,18372.7280685551,20453.263306261215,17906.411297653354,13097.483171282971,14097.446336503128,10580.890590913667,12445.298347769003,22506.314459958514,18263.166651984073,14592.037351631543,12208.956483387261,7983.852352651827,7318.895230575934,9816.255413483797,12447.695088090515,13139.370634000448,11103.828430983815,4336.513067403714,5088.060715703785,7061.570849977897,10732.317595023647,30817.750100603116,6585.275856615336,3432.132607020746,2993.752416959776,7015.045343259,9643.251530069847,13317.438332664002,16631.41242567547,6067.8036761208,7055.804805373907,9472.41725712814,11183.815424638015,13528.386653434896,16391.457688685146,20223.930012724177,24108.37728433719,28241.807140726392,11621.352848659371,8961.583874812533,10336.879249869144,13595.993681908836,15086.412811542175,16869.023684660704,18317.800942412636,19854.219394346233,25649.217902680837,28187.61941085144,31442.25652984993,17084.31643921004,14083.352213793625,12119.242344299095,13314.01245600235,14251.419660614867,17142.147006167208,18308.272467592942,21640.36652833478,23125.238673358963,24692.062906861185,26200.695064769232,29381.187447552198,18641.24324464585,17994.774066317583,15739.933259770793,16701.65276971177,18109.271606232796,19936.063102032494,22105.887516077928,23611.729860192554,25912.870532090845,29113.018233898758,29155.76873004108,21047.428617224494,19014.0723790185,20522.740050211283,23155.11170428384,21479.02643474277,25280.77652091031,28345.38904530738,29330.638118256098,31261.541536311262,31855.24445909707,23180.213027549107,23246.520253969727,25866.437983739615,25389.926900038314,27774.275068867417,31105.87010403202,31485.029403951754,33848.48076230784,35154.00894838154,28166.585967814455,29307.75188500738,29312.688453098002,29193.705052185385,32665.399986099685,40381.639103614136,39655.062902015496,27425.809059682986,30465.06926471967,33743.05637381975,31494.699050289917,34555.2468180669,40486.06844113844,43206.610246078686,32258.26461197272,34451.26631630613,42045.581341590834,46698.749003868455,33774.42517997194,34125.15951291592,38172.70381987572,36597.33131839685,40329.45658813658,43238.49498273076,42737.00475055627,47009.63133184287,42479.68204984849,46439.94174834299,45426.014170950206,47541.15658558212,48481.124608832375,48729.62763410704,50117.42675370493
27523.575652249514,26469.563975154408,24223.658864216442,24452.96492118256,23443.280495126688,25028.256126899574,26178.41810969368,25266.306090746846,25264.38952445658,21919.820554496717,22014.21160162839,18608.7267883894,21507.038442290217,28785.70232449433,27550.383832346473,24417.37421213005,22204.32054729131,18568.81865439496,19829.03206196561,15945.53843923738,15037.480560639922,33481.12834814039,29694.32773838596,27029.437664806817,23996.012635304334,22762.970578921162,17095.48653958955,15348.04970137631,15181.816943381857,13735.548940960502,12443.962704036225,22926.250447258903,20379.39843865104,15570.470312280657,16576.581706875695,11740.790746695508,9338.104891318151,14815.894774761573,21076.955087885293,17405.825787532765,15022.744919288481,10462.987723024393,7985.885303460108,7682.837007459333,5318.926687096603,17679.775389940594,14223.79495100862,8609.313713979838,7729.644988387623,2621.5366254399128,2903.646661390961,12944.893902358932,12802.406759331961,9321.551929565992,6082.0450343086195,3479.4101827010677,2793.2516492649906,5326.524471919439,8640.498564930904,10221.01837236447,7792.7285672839635,6156.058585669501,6690.019067752564,8269.874866801943,11132.945902052195,12788.717311986113,16673.164583599126,20806.59443998833,15317.093881553288,12657.32490770645,10950.767006994713,11107.364649540037,11387.321644109848,12268.915696534556,13059.289155779683,14595.70760771328,20390.706116047884,20752.406710113373,24226.806523903007,20699.573112157523,16955.31870570391,14991.20883620938,12613.806747206407,11762.790628246066,13432.484703997603,15764.962019915305,16381.854741701827,17866.72688672601,19433.551120228232,20942.18327813628,24122.675660919245,22257.587574941826,20866.74055822787,18187.909530031437,15318.229400666994,15620.642573863995,17447.434069663694,18950.25111289791,20873.10493650539,21614.05239110059,23854.506447265805,23897.256943408127,23611.164761065986,20550.64291367912,22058.109552215625,20666.482671915044,18990.39740237397,21544.155369813936,25189.752642127365,26173.78514913697,27001.855563579928,26596.73267246412,24612.60487965506,21899.187829686714,23377.808951370815,22901.297867669517,25281.673059023506,27950.233700852,28328.176434832625,30691.627793188705,31460.901900194876,27381.735794537355,26819.12285263858,26824.0594207292,26705.076019816584,30176.770953730884,37224.78613449501,36498.20993289637,26644.247448510756,27976.44023235087,31254.427341450955,29006.070017921116,32066.6177856981,37329.215472019314,40049.75727695956,31588.599592196377,31962.63728393733,39556.95230922203,43923.50057284604,34156.00007890279,33375.31828432965,35684.07478750692,36978.9062173277,39579.61535955031,40749.86595036196,40248.37571818747,44521.00229947407,42861.25694877933,43951.3127159742,42937.385138581405,45052.52755321332,45992.495576463574,46240.99860173824,47628.79772133613
34229.08375304269,33147.33142504321,30901.42631410524,29796.93944094745,28787.25501489158,30372.230646664466,32883.926210486854,31971.814191540023,31942.156974345377,28597.588004385518,27358.186121393283,23952.70130815429,26851.01296205511,35491.21042528751,34255.891933139654,31122.882312923222,28909.828648084487,25246.586104283757,25173.0065817305,21289.512959002273,20381.455080404816,40186.63644893356,36399.83583917914,33734.945765599994,30701.52073609751,29468.47867971434,23800.994640382727,22053.557802169486,20525.79146314675,19079.523460725395,17787.937223801116,29631.758548052076,27084.906539444215,22275.978413073834,23282.08980766887,18418.55819658431,14682.079411083045,13566.338761995517,27782.46318867847,24111.33388832594,21728.253020081658,17168.495823817568,14576.115944214538,13178.848682001488,10662.901206861496,24385.28349073377,20929.303051801795,16811.292989288086,14224.162240095966,9846.542922930035,6673.251744560822,6627.643480809542,21010.248969465378,17529.39413969941,14204.020442739304,11601.385591131751,7150.827477517464,5448.012131230777,6638.277484889607,18342.993780795154,15585.309920428665,13490.15024671743,9727.56607382821,10393.35669547373,9595.730288831895,11779.085697284187,15663.5329688972,19796.962825286402,23109.67523469799,20449.90626085115,18507.103775315936,17813.7754420846,14406.393688443994,12993.87310795815,12668.334929860399,14204.753381793997,19031.57360313078,19742.77509541145,23217.174909201083,28492.154465302225,24747.900058848612,22783.79018935408,20170.14351552763,17705.53734556389,16451.556748331746,17650.70065447118,15990.900515782543,17475.772660806724,19042.596894308947,20551.229052216993,22585.460047698944,30050.168928086525,28659.321911372568,25744.24629835266,22874.566168988218,20307.130170823184,20728.85540954915,18559.296886978624,20482.15071058611,21223.09816518131,23463.55222134652,23506.302717488845,31167.50152938721,28106.979682000343,29614.44632053685,25280.300069271587,22915.981021311825,21780.636179730907,24798.79841620808,25782.830923217683,26610.90133766064,26205.778446544835,32271.91929787467,29659.435398427562,27991.62634872736,27515.115265026063,24890.71883310422,27559.279474932715,27937.22220891334,30300.67356726942,31069.94767427559,34244.81698776018,31994.708048500004,31437.876818085748,29489.25492503044,32077.461696244598,36833.83190857572,36107.255706977085,34404.495017251604,33729.207382761764,34934.40042676566,31800.972632015928,33967.30852821181,36938.26124610003,39658.803051040275,39348.84716093723,37715.404434348224,40916.398357027894,43532.546346926756,41916.24764764364,40755.56982243905,41436.841937917816,44739.15378606855,45998.29469067846,43544.76856445677,42149.066460701186,46421.69304198778,50621.50451752018,46603.588857506285,44859.410092007616,46953.218295727034,48583.766164964705,48552.71745570387,49550.82267476234
30323.310715364663,30322.817016413996,28076.91190547603,29790.107418198095,31051.36679963507,33093.99776427506,28792.7373396801,28066.041153861996,29117.642565716167,25773.073595756305,26760.704808296934,26216.81309289778,30668.06895265136,30523.692872900738,29287.860870205266,26154.85124998884,24738.338373960174,22422.071695654544,24060.06051150054,23553.624743745764,24207.281535695343,35553.09268017065,31766.292070416224,29101.40199683708,26067.976967334598,24500.961127327573,19629.504366258414,18264.53279842831,19866.711974614096,21343.635245468886,21613.763679091648,24443.870372245154,21897.018363637293,17312.68554341501,19110.59953354456,15594.043787955095,17301.935526935988,25533.482515359097,20967.71484411347,17296.58554376094,15006.569755405511,12997.005549693256,12332.048427617363,14157.037968686844,15688.73069862706,15701.589394709297,14202.385898981105,9349.666264445143,10101.213912745214,10267.670774629281,13745.560680249453,37511.14152069963,9130.460781446816,6168.93083050473,5282.5579361263335,8137.37279430174,12147.960580598436,15465.208133141281,18779.182226152745,2828.2643211878813,3756.7747253629336,7448.461288128967,9839.856500754258,13185.95275014532,17160.67566559303,22371.699813201456,24985.150557623117,29601.527840743358,6029.16718484922,3369.398211002381,3655.8075760960137,8180.543718731776,12304.894792558442,14845.067715661531,17122.849127411188,20092.91588771727,25887.914396051874,29547.340110868405,32232.992514006346,11979.600339035082,8411.728365418225,6447.618495923695,7642.388607626952,8253.17870147696,11486.787637296684,12652.913098722418,17163.82223511674,20955.587814643834,24930.759400232222,26439.39155814027,30171.923431708616,13537.614801819384,12323.150217942184,10068.309411395394,10686.144632438023,12111.030647094887,13937.822142894587,16450.528147207402,17956.370491322028,20257.51116322032,24956.750705928738,28406.636179020006,15375.804768849093,13342.448530643102,14851.116201835885,17156.870745145934,15480.78547560486,19353.889576814057,22690.029676436854,23675.278749385572,25606.18216744074,27729.53768375186,17508.58917917371,17574.89640559433,19868.197024601708,19391.68594090041,21776.03410972951,25450.510735161493,25829.670035081228,28193.121393437308,29498.649579511017,22494.962119439057,23309.510925869472,23314.447493960095,23195.464093047478,26667.159026961777,34585.1269043397,33999.70353314497,21754.185211307587,24466.828305581763,27744.815414681845,25496.45809115201,28557.005858928995,34689.55624186401,37410.098046804254,26586.640763597323,28453.02535716822,36047.34038245292,40700.508044730544,28102.801331596544,28453.53566454052,32174.462860737814,30925.70747002145,34657.83273976118,37240.25402359285,36738.763791418365,41011.39037270496,36808.05820147309,40441.70078920509,39427.7732118123,41542.915626444206,42482.88364969447,42731.38667496913,44119.18579456703
35748.19104401974,34847.26799029723,32601.362879359265,33174.31362878111,32164.629202725235,33749.60483449812,34403.033501463906,33490.92148251707,33642.0935395994,30297.52456963954,30735.560309226938,27330.075495987945,30228.387149888764,36699.741832369255,35464.4233402214,32331.413720004974,30163.21870261525,26946.522669537782,28550.380769564155,24666.88714683593,23758.82926823847,41705.74373991061,37918.943130156185,35254.05305657704,32220.628027074556,30677.01008679609,25054.384694913486,23689.413127083386,23903.165650980405,22456.89764855905,21165.31141163477,30628.542224163462,28081.6902155556,23484.50982015558,24535.47986219963,20118.49476183833,18059.453598916698,21398.659146875863,27152.38669603178,23481.257395679248,21191.24160732382,18421.88587834833,16363.589318602932,16383.492524634943,14040.27539469515,21886.261246627604,20387.057750899414,14667.199473040693,15526.094241400288,11203.489841407947,10857.491683666934,24905.123966421357,15315.132633365125,12353.60268242304,9762.281589965325,7563.786340409775,7572.9836146618845,9925.209093218205,11986.812348306805,10459.090758824548,7421.339891253222,4205.83375702737,3374.955093921021,6132.454735761723,10107.177651209433,15738.058999192452,17931.65254323952,22548.02982635976,13383.539383088486,10723.770409241648,7767.190678003745,5238.189779923972,4473.551643225284,6561.853616265144,9699.426839099551,13039.417873333672,18834.416381668278,22493.84209648481,25530.26502852492,18766.018613692722,15021.76420723911,12540.797905282721,8250.057036225006,5129.951683403264,7021.520576251563,8336.000659432088,12861.122481736853,15007.502318512039,17877.261385848622,19385.893543756672,23469.195946227188,19381.047547331877,17693.967003091686,13825.367243857745,10955.687114493301,8987.803629021191,10814.595124820891,12133.615707917072,13653.670737942144,15955.212973527068,20654.452516235488,22340.96720902852,19248.622474892294,16188.100627505428,17695.56726604193,14033.64372707224,12357.558457531166,15133.191242067896,18373.117237146525,19372.578996005686,21303.88397774749,23427.23949405861,20353.040243379754,18137.537807752888,16744.970006528012,16268.458922826712,18465.037654042666,21133.59829587116,21526.970281701346,23890.421640057422,25196.351389817766,22534.839337099944,20748.051706300655,20191.2204758864,20072.237074973782,23543.93200888808,30423.57998136372,29697.003779765088,22882.59742657693,22019.229732101525,25297.21684120161,22373.231073078314,25433.7788408553,30528.009318888035,33248.55112382828,27826.94957026255,26005.426783687984,32924.11336437923,37122.29441971476,30394.350056968964,29045.592171778815,29726.864287257577,33217.25619539387,34288.31704001822,34117.02700551916,33615.53677334467,37888.163354631266,39099.6069268455,37318.473771131394,36304.546193738606,38419.68860837052,39359.656631620775,39608.159656895434,40995.95877649333
37358.996598465914,36304.98492137081,34059.07981043284,34033.86632959093,33024.181903535056,33217.009049712055,36013.83905591008,35101.727036963246,35099.81047067298,31755.241500713117,31640.267024792538,28189.628196797767,29695.791365102697,38621.12327071073,37385.80477856287,34252.795158346446,32039.741493507714,28404.23960061136,28019.478301907595,25571.593862401525,23233.3612046761,43316.54929435679,39529.74868460236,36864.85861102321,33831.43358152073,32598.391525137562,26930.90748580595,25183.470647592712,24807.872366546002,23361.604364124647,20467.362380205883,32761.671393475302,30214.81938486744,25405.891258497057,26412.002653092095,21576.211692911907,18964.1603144823,15917.68154510917,30912.376034101693,27241.246733749165,24858.16586550488,20298.40866924079,17821.30624967651,17446.220864939398,14944.98211026075,26529.35821577993,24059.215897225018,17445.27956849189,17565.065934604023,12456.957571656312,10955.332647960076,22482.62931430014,19958.22960251745,16614.541573402865,12991.089949586902,10582.961682963283,7882.495784012275,6764.789488036053,5817.33928979229,15102.187727976872,12064.436860405545,8848.930726179695,6526.810173522583,3717.8261514617816,3928.5275968856795,9559.4089448687,11753.002488915768,16369.379772036007,19588.80217467487,16929.03320082803,14300.275677220743,12190.021941890813,7614.475048052569,3229.13292181375,3467.255511852891,6860.76781900992,12655.766327344523,16315.192042161054,19360.791970010403,24971.281405279104,21227.026998825495,19068.023987261375,14777.28311820366,11013.97620212183,9289.433200546127,8128.530668989388,6789.821097775035,8775.330991265377,11698.611331524871,13207.243489432918,17299.722887712673,24793.073990439585,23105.993446199398,19207.336963663773,16188.093830522377,13145.006623037561,12877.80468793285,9358.217468971117,11281.0712925786,12522.65649563996,16119.566658562444,16162.317154704768,24481.029190921367,21420.507343534504,22927.973982071006,18118.176521485966,15753.857473526203,12579.556761723401,15597.718998200571,16647.89204700703,17910.459668119296,18861.792883760758,25585.44695940883,23225.83069453042,20829.50280094174,20352.991717240442,15689.639415096712,18358.20005692521,18802.28333270269,21165.73469105877,22369.506004734245,27082.69343997456,24832.584500714383,22356.603448846763,20288.17550702293,22876.38227823709,27698.893032365067,26972.31683076643,27897.057196674537,26567.08383497614,25733.32100875815,22599.89321400842,24766.22911020431,27803.322369889378,30523.86417482962,32841.40934036016,30553.2808865626,31781.459480817244,34397.6074707161,35401.07577567183,33593.446274653434,33689.060400685135,38223.98191409674,38836.17114289284,34343.689146449266,32947.987042693676,37220.61362398028,43588.609381593706,37402.509439498775,35658.330674000106,37752.138877719524,39382.686746957195,39351.63803769636,40349.74325675483
